latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
51.69748,8.74887,296.8,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,274.5,0.4,N
51.76556,8.05621,303.9,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,276,1.1,N
51.59908,8.3357,297.6,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,275.4,0.8,N
51.59554,8.33464,301.5,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,275.7,0.8,N
51.59201,8.33359,300.8,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,273.5,0.8,N
51.50491,6.73423,301.7,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,277.9,1.2,N
51.50417,6.74141,297,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,277.6,1.2,N
51.50192,6.72596,304.2,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,282.2,1.8,N
51.49671,6.73939,302.1,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,276.4,1.4,N
51.49298,6.73837,308.4,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,276.7,1.4,N
51.50514,6.73568,299.9,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,278,1.5,N
51.50219,6.72745,303,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,281.6,1.5,N
51.49692,6.74084,307.7,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,277.1,1.5,N
51.49319,6.73982,304,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,276.6,1.5,N
51.48947,6.7388,298.2,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,274.6,0.8,N
51.48878,6.70908,297.2,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,276.9,1.3,N
51.48504,6.7081,340.2,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,279.8,4.6,N
51.48353,6.72244,322,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,277.7,1.8,N
51.4858,6.70088,316.1,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,275.5,4.5,N
51.48131,6.70708,301.5,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,274.7,4.6,N
51.4798,6.72142,310.5,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,273.8,1.8,N
51.46261,6.73892,317.2,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,275.4,1.7,N
51.45889,6.7379,302.6,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,274.2,1.1,N
51.37,6.70728,297.7,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,278.4,4.4,N
51.36924,6.71445,299.1,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,279.1,1.9,N
51.36626,6.70629,343.5,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,280.8,4.4,N
51.36551,6.71344,324.7,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,279,1.9,N
50.81974,5.68846,306.6,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,276.3,2.7,N
50.76194,5.67418,296.2,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,275.5,0.9,N
49.95343,9.77088,297.7,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,274.9,0.5,N
49.50354,5.96041,295.3,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,272.5,1.5,N
49.35767,6.74991,318.8,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,276.6,3,N
49.35184,6.73493,297.6,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,272.4,1.8,N
49.3482,6.73396,322.6,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,272.7,1.8,N
49.34941,6.73481,327.7,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,273.9,3.9,N
49.24711,6.84705,300.8,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,273.3,1.2,N
49.24639,6.85348,299,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,273.3,1,N
49.3245,6.09927,295.8,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,274.3,0.9,N
49.24349,6.84613,296.9,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,273.2,1.2,N
49.24276,6.85264,302.7,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,273.7,1,N
49.23883,6.1465,298.5,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,275,0.7,N
49.2032,5.65024,296.5,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,272.2,0.8,N
45.12413,25.42094,300.7,0.4,0.6,2017-04-28,0118,N,nominal,1.0NRT,278,0.5,N
48.61038,6.11329,303.1,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,274,1.5,N
48.60966,6.11992,306.6,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,276.3,0.9,N
47.81452,3.84033,297.7,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,272.6,1,N
43.08591,24.17441,296.4,0.4,0.6,2017-04-28,0118,N,nominal,1.0NRT,282.8,0.6,N
42.71731,24.17266,337.1,0.5,0.7,2017-04-28,0118,N,nominal,1.0NRT,280.6,4.3,N
42.71161,24.17021,333.3,0.5,0.7,2017-04-28,0118,N,nominal,1.0NRT,279.5,4.3,N
45.14513,9.94462,317.8,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,280.9,1.2,N
40.44417,27.14146,307.4,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,283.3,3,N
41.44468,21.94046,367,0.4,0.6,2017-04-28,0118,N,nominal,1.0NRT,285.7,4.6,N
41.44344,21.94483,297.3,0.4,0.6,2017-04-28,0118,N,nominal,1.0NRT,282.2,4.6,N
41.43941,21.93805,367,0.4,0.6,2017-04-28,0118,N,nominal,1.0NRT,283,7.1,N
41.43816,21.94244,324.5,0.4,0.6,2017-04-28,0118,N,nominal,1.0NRT,283.6,7.1,N
44.80943,-0.45922,296.3,0.6,0.5,2017-04-28,0118,N,nominal,1.0NRT,272.3,0.8,N
40.69823,22.95157,298.8,0.5,0.7,2017-04-28,0118,N,nominal,1.0NRT,283.3,0.7,N
43.79378,7.37341,307.6,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,280.2,1.7,N
43.44687,4.89829,351.2,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,283.5,9.7,N
43.45222,4.8514,304.9,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,280.6,1.2,N
43.44322,4.89749,336.5,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,278.9,9.7,N
43.44024,4.89083,326,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,280.1,1.9,N
43.4366,4.89002,303.4,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,278.5,1.9,N
43.43593,4.89587,312,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,279.6,1.9,N
43.44402,4.89705,337.9,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,280.9,4.2,N
43.44472,4.8912,295.5,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,276.6,0.8,N
43.44333,4.90287,295.4,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,277.7,4.2,N
43.44107,4.8904,303.5,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,277.9,0.8,N
43.43743,4.8896,311.2,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,277.8,2.6,N
43.43673,4.89545,315.3,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,279.6,1.8,N
43.43378,4.88879,321.3,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,281.6,2.6,N
43.43309,4.89463,314.5,0.5,0.4,2017-04-28,0118,N,nominal,1.0NRT,279.1,1.8,N
40.23841,20.72016,307.6,0.4,0.6,2017-04-28,0118,N,nominal,1.0NRT,273.6,1.5,N
40.23338,20.7175,306.8,0.4,0.6,2017-04-28,0118,N,nominal,1.0NRT,272.8,1.6,N
43.53966,-5.8339,324.1,0.5,0.7,2017-04-28,0118,N,nominal,1.0NRT,277.2,3.3,N
43.52533,-5.73137,312.3,0.5,0.7,2017-04-28,0118,N,nominal,1.0NRT,276,2.4,N
43.18493,0.98944,296,0.5,0.5,2017-04-28,0118,N,nominal,1.0NRT,275.9,1.1,N
43.5554,-5.90224,298.9,0.5,0.7,2017-04-28,0118,N,nominal,1.0NRT,276.5,0.8,N
43.54122,-5.82948,321.3,0.5,0.7,2017-04-28,0118,N,nominal,1.0NRT,276.5,3.2,N
43.53252,-5.72683,298.2,0.5,0.7,2017-04-28,0118,N,nominal,1.0NRT,275.6,1.4,N
43.52651,-5.73362,312.6,0.5,0.7,2017-04-28,0118,N,nominal,1.0NRT,277.4,1.4,N
43.40817,-3.84165,304.7,0.4,0.6,2017-04-28,0118,N,nominal,1.0NRT,274.3,1.4,N
43.34133,-8.45751,314.3,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,277.7,2.8,N
42.63628,-7.31363,351.8,0.6,0.7,2017-04-28,0118,N,nominal,1.0NRT,277.5,5.8,N
42.63634,-7.32045,309.9,0.6,0.7,2017-04-28,0118,N,nominal,1.0NRT,274.3,5.8,N
42.63912,-7.3149,298.2,0.6,0.7,2017-04-28,0118,N,nominal,1.0NRT,273.4,1.7,N
42.63247,-7.31158,367,0.6,0.7,2017-04-28,0118,N,nominal,1.0NRT,277.6,8.8,N
42.44252,-8.50598,308,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,275.8,1.5,N
42.44468,-8.50946,302.2,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,277.8,1.7,N
41.8684,-0.45326,315.1,0.5,0.5,2017-04-28,0118,N,nominal,1.0NRT,274.6,2.4,N
42.05563,-7.23243,340.6,0.6,0.7,2017-04-28,0118,N,nominal,1.0NRT,274.5,12.3,N
42.05552,-7.22472,342.5,0.6,0.7,2017-04-28,0118,N,nominal,1.0NRT,272.8,8.9,N
39.227,16.07837,307,0.5,0.5,2017-04-28,0118,N,nominal,1.0NRT,282.1,2.8,N
39.22588,16.08316,300.9,0.5,0.5,2017-04-28,0118,N,nominal,1.0NRT,280.1,1.2,N
41.95426,-6.04722,338.9,0.5,0.7,2017-04-28,0118,N,nominal,1.0NRT,272.5,5.7,N
41.45666,1.97915,295.6,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,278.9,0.7,N
41.77176,-7.20524,297.7,0.6,0.7,2017-04-28,0118,N,nominal,1.0NRT,274.3,1.8,N
38.79431,15.213,304.9,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,282.7,1.3,N
41.29561,-8.00984,311.4,0.6,0.7,2017-04-28,0118,N,nominal,1.0NRT,279.1,2.2,N
41.2942,-8.01105,304.1,0.6,0.7,2017-04-28,0118,N,nominal,1.0NRT,278.5,2.2,N
41.29409,-8.00215,297,0.6,0.7,2017-04-28,0118,N,nominal,1.0NRT,278.1,1.4,N
40.52964,-8.34962,367,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,297.5,65.9,N
40.52953,-8.33962,352.4,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,292.6,31.6,N
40.52973,-8.35908,309.7,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,283.3,65.9,N
40.52294,-8.36782,321.7,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,283.8,42.5,N
40.52285,-8.35878,367,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,297.8,65.9,N
40.52275,-8.3484,353.3,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,290.6,65.9,N
40.52267,-8.3397,367,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,292.1,31.6,N
40.52257,-8.33011,311.9,0.7,0.8,2017-04-28,0118,N,nominal,1.0NRT,282,31.6,N
37.75421,15.01007,303.9,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,267.1,0.7,N
37.75269,15.01694,315.2,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,270.3,1.3,N
37.75304,14.99526,337.7,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,261.8,4.9,N
37.75173,15.00114,337.2,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,274.2,3.6,N
37.7502,15.00803,318.2,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,270.2,3.6,N
37.74879,14.9943,330.7,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,257.6,4.9,N
37.74756,14.99983,318,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,262.4,3.6,N
37.74612,15.0063,297.3,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,266.7,3.6,N
37.7433,14.99894,299.5,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,259.9,1.6,N
37.74194,15.00504,312.4,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,272.5,1.6,N
37.73771,15.00404,306.3,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,262.5,1.6,N
37.73619,15.0108,299.9,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,266,0.9,N
36.5897,10.32024,303.1,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,287.6,0.4,N
36.88905,8.36153,295.9,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,285.6,0.3,N
36.50103,10.02896,297.3,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,285.3,0.3,N
36.79375,7.69996,315.9,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,285.6,1.2,N
36.79047,7.69914,331.3,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,287.8,4.8,N
36.79254,7.68629,302.7,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,285.9,0.9,N
36.79185,7.69058,300.7,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,287.3,1,N
36.78977,7.70343,298,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,286.2,4.8,N
36.7612,7.30699,300.6,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,285.5,0.6,N
36.3695,8.43492,296.1,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,283.9,0.7,N
36.36617,8.43415,309.3,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,284.5,0.7,N
35.84979,8.59252,302.4,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,287.8,0.7,N
36.33564,5.48158,304.1,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,283.3,1.2,N
35.88046,4.4459,310.6,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,287.8,0.9,N
35.87984,4.45053,299.6,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,286.6,0.9,N
35.23269,8.17077,295.1,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,283.2,0.8,N
35.23197,8.17506,306.9,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,284.8,0.8,N
35.80214,-0.21587,305.4,0.4,0.5,2017-04-28,0118,N,nominal,1.0NRT,273.1,1.9,N
34.44068,5.88889,308.4,0.4,0.4,2017-04-28,0118,N,nominal,1.0NRT,292.9,1,N
70.69316,23.59499,300,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,273.1,1.3,N
67.36001,15.58421,296.3,0.5,0.4,2017-04-28,0112,N,nominal,1.0NRT,268.3,1.9,N
65.76933,24.19189,312.7,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,269.9,2,N
65.76314,24.18543,317.2,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,273.1,2,N
65.56421,22.2177,333.3,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,274.2,8.3,N
65.56293,22.2256,320.3,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,273.3,1.6,N
65.5598,22.22264,308.4,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,269.6,1.6,N
61.48786,23.82082,300,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,270.4,0.7,N
59.38477,28.45855,305.5,0.4,0.5,2017-04-28,0112,N,nominal,1.0NRT,272.6,1.3,N
59.49862,26.52937,299,0.5,0.4,2017-04-28,0112,N,nominal,1.0NRT,272.7,1.2,N
59.49507,26.52603,297.6,0.5,0.4,2017-04-28,0112,N,nominal,1.0NRT,270.2,1.2,N
59.06207,28.13486,299.4,0.4,0.5,2017-04-28,0112,N,nominal,1.0NRT,271.1,0.9,N
61.25386,1.84976,301.9,0.6,0.6,2017-04-28,0112,N,nominal,1.0NRT,277.9,1.2,N
60.4571,-1.26025,306,0.4,0.6,2017-04-28,0112,N,nominal,1.0NRT,272.6,1.1,N
59.24104,14.24184,302.7,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,268.6,0.9,N
58.68422,17.13476,331.8,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,276.1,5.3,N
58.68102,17.13284,315.4,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,274.5,1.4,N
57.70828,18.80299,304.6,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,274.2,1.5,N
58.38523,13.82678,307,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,274,1.2,N
56.68944,22.59179,296.9,0.5,0.4,2017-04-28,0112,N,nominal,1.0NRT,269.5,1,N
55.44896,24.89605,304.6,0.4,0.5,2017-04-28,0112,N,nominal,1.0NRT,272.6,1.2,N
52.24104,34.30101,296.8,0.6,0.7,2017-04-28,0112,N,nominal,1.0NRT,277,0.7,N
52.05646,34.66893,298.9,0.6,0.7,2017-04-28,0112,N,nominal,1.0NRT,276,1.1,N
52.04178,34.70752,295.5,0.6,0.7,2017-04-28,0112,N,nominal,1.0NRT,277.4,1.4,N
52.17443,34.00524,300.7,0.6,0.7,2017-04-28,0112,N,nominal,1.0NRT,276.7,1.6,N
51.76232,34.52765,304.2,0.6,0.7,2017-04-28,0112,N,nominal,1.0NRT,255.7,1,N
57.01046,1.83799,298.7,0.6,0.5,2017-04-28,0112,N,nominal,1.0NRT,278.2,1,N
50.24462,33.10743,301.2,0.6,0.7,2017-04-28,0112,N,nominal,1.0NRT,260.1,1.5,N
50.24173,33.11523,307.8,0.6,0.7,2017-04-28,0112,N,nominal,1.0NRT,262.6,1.7,N
49.47242,31.86738,299.4,0.6,0.7,2017-04-28,0112,N,nominal,1.0NRT,274.4,0.8,N
49.47289,31.86702,296.6,0.6,0.7,2017-04-28,0112,N,nominal,1.0NRT,274.6,0.9,N
50.14226,29.63392,297.8,0.5,0.7,2017-04-28,0112,N,nominal,1.0NRT,276.9,0.9,N
50.13696,29.62975,299.7,0.5,0.7,2017-04-28,0112,N,nominal,1.0NRT,276.1,0.9,N
50.13747,29.63101,311.8,0.5,0.7,2017-04-28,0112,N,nominal,1.0NRT,276.6,1.7,N
47.88271,33.44996,300.6,0.8,0.8,2017-04-28,0112,N,nominal,1.0NRT,275.9,2,N
47.8721,33.39076,307.3,0.8,0.8,2017-04-28,0112,N,nominal,1.0NRT,279.5,3.6,N
47.86901,33.38841,301.8,0.8,0.8,2017-04-28,0112,N,nominal,1.0NRT,278.3,3.1,N
48.16686,30.61952,296,0.6,0.7,2017-04-28,0112,N,nominal,1.0NRT,273.9,0.8,N
48.16532,30.62127,297,0.6,0.7,2017-04-28,0112,N,nominal,1.0NRT,274.7,1,N
53.63539,-0.24238,310.5,0.3,0.6,2017-04-28,0112,N,nominal,1.0NRT,279.1,1.2,N
53.56955,-0.59128,340.8,0.3,0.6,2017-04-28,0112,N,nominal,1.0NRT,279.1,2.1,N
53.56974,-0.59667,314.6,0.3,0.6,2017-04-28,0112,N,nominal,1.0NRT,278.9,2.6,N
53.56454,-0.5972,307.8,0.3,0.6,2017-04-28,0112,N,nominal,1.0NRT,277.9,2.6,N
53.56434,-0.59178,311.5,0.3,0.6,2017-04-28,0112,N,nominal,1.0NRT,277.1,2.1,N
52.37493,9.87539,296,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,275,0.7,N
52.31532,10.25129,322.2,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,271.4,2.7,N
52.17387,10.41772,314.5,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,273.2,1.6,N
52.16379,10.41414,306,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,273.5,1.6,N
52.163,10.42003,315.1,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,275.9,1.5,N
52.16043,10.41294,323.3,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,274.3,1.6,N
52.15964,10.41883,300.5,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,272.5,1.5,N
52.15706,10.41175,305.4,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,273.5,5.6,N
52.15527,10.39878,327.2,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,275.8,9,N
52.15449,10.40467,334.6,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,279.2,5.6,N
52.15112,10.40347,329.1,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,273.8,2.8,N
52.15191,10.39759,309.2,0.4,0.4,2017-04-28,0112,N,nominal,1.0NRT,273.3,2.6,N
47.78775,28.95304,301.1,0.5,0.7,2017-04-28,0112,N,nominal,1.0NRT,279.1,1.2,N
47.78741,28.95444,301.5,0.5,0.7,2017-04-28,0112,N,nominal,1.0NRT,279,1.3,N
64.66447,21.28501,329.4,0.4,0.6,2017-04-28,0254,N,nominal,1.0NRT,274,3.5,D
61.77166,5.29616,300.7,0.4,0.5,2017-04-28,0254,N,nominal,1.0NRT,277.1,1.4,N
61.36338,1.57735,316,0.5,0.4,2017-04-28,0254,N,nominal,1.0NRT,277.3,1.6,N
60.85431,1.46591,307.8,0.5,0.4,2017-04-28,0254,N,nominal,1.0NRT,277.7,1.5,N
58.36658,0.07536,306.2,0.5,0.4,2017-04-28,0254,N,nominal,1.0NRT,279,1.4,N
56.54567,3.22439,318.4,0.5,0.5,2017-04-28,0254,N,nominal,1.0NRT,277,2.8,N
56.78356,2.10777,310.2,0.5,0.5,2017-04-28,0254,N,nominal,1.0NRT,278.6,3.3,N
56.77961,2.10423,337,0.5,0.5,2017-04-28,0254,N,nominal,1.0NRT,278.6,3.3,N
56.49087,2.15106,295.4,0.5,0.5,2017-04-28,0254,N,nominal,1.0NRT,277.8,0.6,N
52.31474,10.24965,297.7,0.6,0.7,2017-04-28,0254,N,nominal,1.0NRT,271.4,1,N
52.1618,10.41373,316.3,0.6,0.7,2017-04-28,0254,N,nominal,1.0NRT,272.5,4.3,N
52.15935,10.39941,295.6,0.6,0.7,2017-04-28,0254,N,nominal,1.0NRT,273.8,4.4,N
52.15608,10.40767,319.8,0.6,0.7,2017-04-28,0254,N,nominal,1.0NRT,273,2.1,N
52.15036,10.40161,295,0.6,0.7,2017-04-28,0254,N,nominal,1.0NRT,271.1,2.1,N
52.17213,10.41871,295.2,0.6,0.7,2017-04-28,0254,N,nominal,1.0NRT,270.1,1.3,N
52.16319,10.4209,303,0.6,0.7,2017-04-28,0254,N,nominal,1.0NRT,271.8,1.3,N
52.15746,10.41486,316.8,0.6,0.7,2017-04-28,0254,N,nominal,1.0NRT,272.7,3.9,N
52.15501,10.40043,315.6,0.6,0.7,2017-04-28,0254,N,nominal,1.0NRT,275.2,3.9,N
51.49418,6.74167,310.2,0.5,0.7,2017-04-28,0254,N,nominal,1.0NRT,276.4,2.2,N
51.48501,6.70709,325.1,0.5,0.7,2017-04-28,0254,N,nominal,1.0NRT,276.8,2.6,N
51.48268,6.71372,301.3,0.5,0.7,2017-04-28,0254,N,nominal,1.0NRT,274.1,2.6,N
51.48033,6.72038,301.2,0.5,0.7,2017-04-28,0254,N,nominal,1.0NRT,274.5,1.3,N
51.46021,6.73693,302.9,0.5,0.7,2017-04-28,0254,N,nominal,1.0NRT,269.7,0.8,N
51.36893,6.71391,297.4,0.5,0.7,2017-04-28,0254,N,nominal,1.0NRT,275.3,2.5,N
53.5809,-0.6229,329,0.5,0.5,2017-04-28,0254,N,nominal,1.0NRT,277.1,4.8,N
53.57917,-0.6163,329.8,0.5,0.5,2017-04-28,0254,N,nominal,1.0NRT,278,4,N
53.56826,-0.59312,332.5,0.5,0.5,2017-04-28,0254,N,nominal,1.0NRT,277.3,4.1,N
53.56995,-0.59958,311,0.5,0.5,2017-04-28,0254,N,nominal,1.0NRT,277.1,2.5,N
53.56591,-0.60257,315.8,0.5,0.5,2017-04-28,0254,N,nominal,1.0NRT,276.5,3,N
53.56421,-0.59611,317.6,0.5,0.5,2017-04-28,0254,N,nominal,1.0NRT,277.1,2.3,N
49.32412,6.09916,296.3,0.6,0.7,2017-04-28,0254,N,nominal,1.0NRT,272.5,1.2,N
51.39798,-3.39325,301.7,0.4,0.5,2017-04-28,0254,N,nominal,1.0NRT,277.6,1.5,N
47.86864,3.79667,299.1,0.5,0.7,2017-04-28,0254,N,nominal,1.0NRT,269.2,0.9,N
47.81586,3.80727,295.5,0.5,0.7,2017-04-28,0254,N,nominal,1.0NRT,269.1,0.9,N
47.2059,-0.03214,295.3,0.4,0.6,2017-04-28,0254,N,nominal,1.0NRT,267.6,0.7,N
44.89395,-0.16526,297.4,0.4,0.6,2017-04-28,0300,N,nominal,1.0NRT,271.7,1,N
43.44088,-3.84387,299.7,0.3,0.6,2017-04-28,0300,N,nominal,1.0NRT,278.4,0.5,N
43.53003,-5.72439,298.1,0.5,0.5,2017-04-28,0300,N,nominal,1.0NRT,275.1,1.6,N
43.52721,-5.73305,303.9,0.5,0.5,2017-04-28,0300,N,nominal,1.0NRT,276.9,1.9,N
43.52273,-5.7351,303.8,0.5,0.5,2017-04-28,0300,N,nominal,1.0NRT,276.5,1.9,N
43.54256,-5.8337,299,0.5,0.5,2017-04-28,0300,N,nominal,1.0NRT,277.2,1.4,N
43.5555,-5.90497,303.1,0.5,0.5,2017-04-28,0300,N,nominal,1.0NRT,279.2,1.9,N
41.31314,1.66458,299.5,0.7,0.8,2017-04-28,0300,N,nominal,1.0NRT,276,1.2,N
41.86781,-0.45355,317.9,0.5,0.7,2017-04-28,0300,N,nominal,1.0NRT,272.4,1.8,N
41.87022,-0.4543,302.8,0.5,0.7,2017-04-28,0300,N,nominal,1.0NRT,271.5,1.8,N
43.34458,-8.43616,296.8,0.4,0.5,2017-04-28,0300,N,nominal,1.0NRT,279.3,0.5,N
42.63829,-7.31465,295.3,0.5,0.5,2017-04-28,0300,N,nominal,1.0NRT,274.1,0.8,N
42.63298,-7.31216,355.2,0.5,0.5,2017-04-28,0300,N,nominal,1.0NRT,278.6,14.5,N
42.6343,-7.31762,295.7,0.5,0.5,2017-04-28,0300,N,nominal,1.0NRT,273.4,4,N
41.95622,-6.04806,298,0.6,0.5,2017-04-28,0300,N,nominal,1.0NRT,269.6,0.8,N
41.95166,-6.05025,301.7,0.6,0.5,2017-04-28,0300,N,nominal,1.0NRT,270.4,1.2,N
41.95192,-6.0514,297.9,0.6,0.5,2017-04-28,0300,N,nominal,1.0NRT,270.3,1.5,N
42.44185,-8.50948,338.5,0.4,0.5,2017-04-28,0300,N,nominal,1.0NRT,281.4,4.9,N
42.443,-8.51444,298.7,0.4,0.5,2017-04-28,0300,N,nominal,1.0NRT,279.2,1.6,N
42.44195,-8.51058,323,0.4,0.5,2017-04-28,0300,N,nominal,1.0NRT,280.4,2.3,N
42.44081,-8.50551,320.1,0.4,0.5,2017-04-28,0300,N,nominal,1.0NRT,275.6,2.2,N
42.44307,-8.51551,297.4,0.4,0.5,2017-04-28,0300,N,nominal,1.0NRT,278.4,2.3,N
